sample_id,split,error_type,preferred_description,controlled_negative,sentence_id,source_phrase,replacement_phrase,target_modality,construction,preferred_words,negative_words,length_delta,sentence_delta,lexical_jaccard,sequence_similarity,observed_type,targeted_error_present,non_target_preserved,fluent,quality_score,verified
samplenew3_00052599,train,modality_omission,"In the video, the screen shows a lady wearing traditional Chinese clothing. At the beginning of the video, her gaze is downward, with a slight smile on her lips, and her eyes are not looking at the other person, which may indicate that she is thinking or reminiscing about something. In the following scenes, she looks directly at the other person, with her eyes wide open, seemingly expressing surprise or excitement. The changes in the lady's facial expressions and posture indicate that she is experiencing a complex emotional state, which may be related to the content of the interaction. In the audio, the character's tone is questioning, with a sense of curiosity and suspicion. In the text, the subtitle says, ""He pokes into everyone's thoughts everywhere."" This sentence reflects the lady's evaluation or reaction to someone else’s behavior. Based on the video clues of the lady's downward gaze, slight smile, and later wide-open eyes showing surprise or confrontation, it can be inferred that she is reflecting on or reacting to the way someone is probing into others' thoughts. Additionally, the audio clue describing the character's questioning tone and the subtitle together imply that this sentence carries a tone of critical observation. Therefore, this sentence expresses the lady’s reflection on another person’s invasive behavior, possibly with a tone of critique or concern.","In the video, the screen shows a lady wearing traditional Chinese clothing. At the beginning of the video, her gaze is downward, with a slight smile on her lips, and her eyes are not looking at the other person, which may indicate that she is thinking or reminiscing about something. In the following scenes, she looks directly at the other person, with her eyes wide open, seemingly expressing surprise or excitement. The changes in the lady's facial expressions and posture indicate that she is experiencing a complex emotional state, which may be related to the content of the interaction. In the text, the subtitle says, ""He pokes into everyone's thoughts everywhere."" This sentence reflects the lady's evaluation or reaction to someone else’s behavior. Based on the video clues of the lady's downward gaze, slight smile, and later wide-open eyes showing surprise or confrontation, it can be inferred that she is reflecting on or reacting to the way someone is probing into others' thoughts. Additionally, the audio clue describing the character's questioning tone and the subtitle together imply that this sentence carries a tone of critical observation. Therefore, this sentence expresses the lady’s reflection on another person’s invasive behavior, possibly with a tone of critique or concern.",5,"In the audio, the character's tone is questioning, with a sense of curiosity and suspicion.",,audio,qwen3_generated,224,209,-15,1,0.9747899159663865,0.475482912332838,modality_omission,True,True,True,5,True
samplenew3_00052686,train,emotion_flip,"In the video, at the beginning of the video, we see a man sitting in the driver's seat of a car. His facial expression appears serious, with furrowed eyebrows and slightly parted lips, indicating that he is engaged in a serious conversation. In the middle of the video, his facial expression becomes more intense, with his eyebrows raised and his mouth slightly open, suggesting that he is emphasizing a point or expressing strong emotions. In the following scenes, his facial expression remains serious, with furrowed eyebrows and slightly parted lips, indicating that he is still engaged in a serious conversation. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle says, ""I heard that your college is going to promote an associate dean."" This sentence may be the man's inquiry or comment about the college's promotion of an associate dean. Based on the serious facial expression of the man in the video clues and the serious tone of the character in the audio clues, we can infer that this sentence may carry a serious or concerned emotion. Therefore, this sentence may be the man's inquiry or comment about the college's promotion of an associate dean, expressing a serious or concerned emotion.","In the video, at the beginning of the video, we see a man sitting in the driver's seat of a car. His facial expression appears serious, with furrowed eyebrows and slightly parted lips, indicating that he is engaged in a serious conversation. In the middle of the video, his facial expression becomes more intense, with his eyebrows raised and his mouth slightly open, suggesting that he is emphasizing a point or expressing strong emotions. In the following scenes, his facial expression remains serious, with furrowed eyebrows and slightly parted lips, indicating that he is still engaged in a serious conversation. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle says, ""I heard that your college is going to promote an associate dean."" This sentence may be the man's inquiry or comment about the college's promotion of an associate dean. Based on the serious facial expression of the man in the video clues and the serious tone of the character in the audio clues, we can infer that this sentence may carry a light-hearted or indifferent emotion. Therefore, this sentence may be the man's inquiry or comment about the college's promotion of an associate dean, expressing a serious or concerned emotion.",8,we can infer that this sentence may carry a serious or concerned emotion.,we can infer that this sentence may carry a light-hearted or indifferent emotion.,global,qwen3_generated,209,209,0,0,0.9777777777777777,0.9807383627608347,emotion_flip,True,True,True,5,True
samplenew3_00052686,train,evidence_contradiction,"In the video, at the beginning of the video, we see a man sitting in the driver's seat of a car. His facial expression appears serious, with furrowed eyebrows and slightly parted lips, indicating that he is engaged in a serious conversation. In the middle of the video, his facial expression becomes more intense, with his eyebrows raised and his mouth slightly open, suggesting that he is emphasizing a point or expressing strong emotions. In the following scenes, his facial expression remains serious, with furrowed eyebrows and slightly parted lips, indicating that he is still engaged in a serious conversation. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle says, ""I heard that your college is going to promote an associate dean."" This sentence may be the man's inquiry or comment about the college's promotion of an associate dean. Based on the serious facial expression of the man in the video clues and the serious tone of the character in the audio clues, we can infer that this sentence may carry a serious or concerned emotion. Therefore, this sentence may be the man's inquiry or comment about the college's promotion of an associate dean, expressing a serious or concerned emotion.","In the video, at the beginning of the video, we see a man sitting in the driver's seat of a car. His facial expression appears serious, with furrowed eyebrows and slightly parted lips, indicating that he is engaged in a serious conversation. In the middle of the video, his facial expression becomes more intense, with his eyebrows raised and his mouth slightly open, suggesting that he is emphasizing a point or expressing strong emotions. In the following scenes, his facial expression remains serious, with furrowed eyebrows and slightly parted lips, indicating that he is still engaged in a serious conversation. In the audio, the character's voice is loud and the tone is calm. In the text, the subtitle says, ""I heard that your college is going to promote an associate dean."" This sentence may be the man's inquiry or comment about the college's promotion of an associate dean. Based on the serious facial expression of the man in the video clues and the serious tone of the character in the audio clues, we can infer that this sentence may carry a serious or concerned emotion. Therefore, this sentence may be the man's inquiry or comment about the college's promotion of an associate dean, expressing a serious or concerned emotion.",5,voice is low and the tone is serious,voice is loud and the tone is calm,audio,qwen3_generated,209,209,0,0,0.9666666666666667,0.9806607574536664,evidence_contradiction,True,True,True,5,True
samplenew3_00052686,train,modality_omission,"In the video, at the beginning of the video, we see a man sitting in the driver's seat of a car. His facial expression appears serious, with furrowed eyebrows and slightly parted lips, indicating that he is engaged in a serious conversation. In the middle of the video, his facial expression becomes more intense, with his eyebrows raised and his mouth slightly open, suggesting that he is emphasizing a point or expressing strong emotions. In the following scenes, his facial expression remains serious, with furrowed eyebrows and slightly parted lips, indicating that he is still engaged in a serious conversation. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle says, ""I heard that your college is going to promote an associate dean."" This sentence may be the man's inquiry or comment about the college's promotion of an associate dean. Based on the serious facial expression of the man in the video clues and the serious tone of the character in the audio clues, we can infer that this sentence may carry a serious or concerned emotion. Therefore, this sentence may be the man's inquiry or comment about the college's promotion of an associate dean, expressing a serious or concerned emotion.","In the video, at the beginning of the video, we see a man sitting in the driver's seat of a car. His facial expression appears serious, with furrowed eyebrows and slightly parted lips, indicating that he is engaged in a serious conversation. In the middle of the video, his facial expression becomes more intense, with his eyebrows raised and his mouth slightly open, suggesting that he is emphasizing a point or expressing strong emotions. In the following scenes, his facial expression remains serious, with furrowed eyebrows and slightly parted lips, indicating that he is still engaged in a serious conversation. In the text, the subtitle says, ""I heard that your college is going to promote an associate dean."" This sentence may be the man's inquiry or comment about the college's promotion of an associate dean. Based on the serious facial expression of the man in the video clues and the serious tone of the character in the audio clues, we can infer that this sentence may carry a serious or concerned emotion. Therefore, this sentence may be the man's inquiry or comment about the college's promotion of an associate dean, expressing a serious or concerned emotion.",5,"In the audio, the character's voice is low and the tone is serious.",,audio,qwen3_generated,209,196,-13,1,0.9659090909090909,0.9718543046357616,modality_omission,True,True,True,4,True
samplenew3_00052705,train,evidence_contradiction,"In the video, the contextual clue indicates a dark, rugged environment paired with visible blood on her forehead-an injury suggesting recent danger or trauma. Based on her facial expression-wide eyes conveying alarm, slightly furrowed brows signaling tension, and a mouth slightly open as if suppressing a gasp-this aligns with acute distress signals commonly associated with shock or fear. Her body language further reinforces this interpretation: leaning upward intently while appearing vulnerable amplifies a sense of apprehension, as though she is seeking reassurance or awaiting a critical response. These multimodal cues collectively suggest she is experiencing heightened vulnerability amid perceived threat, likely reflecting both immediate fear alarm and deeper distress stemming from the injury's implications distressed. Therefore, the emotion of worried aligns with her overall emotional state, as the dangerous context implied by her injury directly contextualizes her visible fear and apprehension.","In the video, the contextual clue indicates a dark, rugged environment paired with visible blood on her forehead-an injury suggesting recent danger or trauma. Based on her facial expression-narrowed eyes conveying calm, slightly relaxed brows signaling ease, and a mouth closed as if exhaling relief-this aligns with acute distress signals commonly associated with shock or fear. Her body language further reinforces this interpretation: leaning upward intently while appearing vulnerable amplifies a sense of apprehension, as though she is seeking reassurance or awaiting a critical response. These multimodal cues collectively suggest she is experiencing heightened vulnerability amid perceived threat, likely reflecting both immediate fear alarm and deeper distress stemming from the injury's implications distressed. Therefore, the emotion of worried aligns with her overall emotional state, as the dangerous context implied by her injury directly contextualizes her visible fear and apprehension.",S2,"wide eyes conveying alarm, slightly furrowed brows signaling tension, and a mouth slightly open as if suppressing a gasp","narrowed eyes conveying calm, slightly relaxed brows signaling ease, and a mouth closed as if exhaling relief",visual,qwen3_generated,141,139,-2,0,0.8849557522123894,0.23646299056135123,evidence_contradiction,True,True,True,5,True
samplenew3_00052932,train,emotion_flip,"In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.","In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of calm acceptance with a subtle sense of resolve.",7,"The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.","The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of calm acceptance with a subtle sense of resolve.",global,qwen3_generated,189,191,2,0,0.967741935483871,0.9641237113402061,emotion_flip,True,True,True,5,True
samplenew3_00052932,train,intensity_mismatch,"In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.","In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or intense unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.",2,subtle unease,intense unease,global,qwen3_generated,189,189,0,0,0.991869918699187,0.9954601733388362,intensity_mismatch,True,True,True,5,True
samplenew3_00052932,train,evidence_contradiction,"In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.","In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is erratic and unstable, with frequent dramatic fluctuations in pitch and volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.",4,"her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume","her vocal delivery is erratic and unstable, with frequent dramatic fluctuations in pitch and volume",audio,qwen3_generated,189,189,0,0,0.952,0.9439406430338005,evidence_contradiction,True,True,True,5,True
samplenew3_00052932,train,modality_omission,"In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.","In the video, a woman dressed in dark, traditional-looking attire is seen in a dimly lit indoor environment, with light filtering through a barred window on the left, casting a somber and somewhat confined atmosphere, with visible dust motes in the air. Her facial expression is serious and composed, with a neutral mouth and a steady, direct gaze that conveys a sense of quiet pensiveness or subtle unease. Her head is held relatively still, indicating a calm but perhaps resigned posture. The dialogue states, ""闵副，有些口渴。"" This seemingly straightforward request, when combined with the subdued lighting, her serious and unsmiling countenance, and the formal address, takes on a deeper nuance than a simple statement of thirst. It suggests a quiet expression of discomfort or a subtle plea within what appears to be a formal or potentially difficult circumstance, rather than a casual remark. The overall impression conveyed by her controlled expression, the serious tone, and the somber environment points to a state of composed discomfort with an underlying plea.",S4,"As she speaks, her vocal delivery is measured and steady, without any dramatic fluctuations in pitch or volume, reinforcing her composed demeanor.",,audio,qwen3_generated,189,167,-22,1,0.8852459016393442,0.9353846153846154,modality_omission,True,True,True,5,True
samplenew3_00052980,train,evidence_contradiction,"In the video, a middle-aged male is shown in an indoor, professional setting, appearing to be engaged in a serious discussion while speaking into a microphone. His facial expression consistently conveys a deep sense of seriousness and focus, characterized by a slightly furrowed brow and direct gaze, indicating profound engagement with the subject matter. His upright and attentive posture further reinforces his dedicated demeanor. Auditorily, his voice is steady, firm, and deliberate as he first states, ""有法可依"" (There are laws to follow/rely on), then transitions to a more emphatic and resolute declaration, ""这个难题必须要解决"" (This difficult problem must be solved). The unwavering tone and clear articulation of these phrases underscore a strong conviction and sense of duty. Synthesizing his focused visual cues with the resolute nature of his speech, the man's overall state reflects a determined resolve and serious commitment to tackling and resolving a challenging issue within a framework of existing principles.","In the video, a middle-aged male is shown in an indoor, professional setting, appearing to be engaged in a serious discussion while speaking into a microphone. His facial expression consistently conveys a deep sense of seriousness and focus, characterized by a slightly furrowed brow and direct gaze, indicating profound engagement with the subject matter. His upright and attentive posture further reinforces his dedicated demeanor. Auditorily, his voice is shaky, uncertain, and hesitant as he first states, ""有法可依"" (There are laws to follow/rely on), then transitions to a more emphatic and resolute declaration, ""这个难题必须要解决"" (This difficult problem must be solved). The unwavering tone and clear articulation of these phrases underscore a strong conviction and sense of duty. Synthesizing his focused visual cues with the resolute nature of his speech, the man's overall state reflects a determined resolve and serious commitment to tackling and resolving a challenging issue within a framework of existing principles.",4,"his voice is steady, firm, and deliberate","his voice is shaky, uncertain, and hesitant",audio,qwen3_generated,151,151,0,0,0.9469026548672567,0.9754661432777233,evidence_contradiction,True,True,True,5,True
samplenew3_00053011,train,emotion_flip,"In the video, the screen shows a man sitting in an office environment, holding some papers and looking at the other person in the conversation. In the audio, the character's tone is calm and reasonable. In the text, the subtitle says, ""You go first like this."" This sentence reflects an acknowledgment of turn-taking in conversation and implies consideration rather than insistence.Based on the video clue of the man's relaxed posture, controlled hand movements, and direct gaze towards the other person, it can be inferred that the man's emotional state is composed and open. Additionally, the calm and reasonable tone of the character in the audio also supports this inference. Therefore, this sentence is likely the man's courteous response to the other person, indicating that he is willing to yield or allow them to speak or act first, without insisting on his own turn.","In the video, the screen shows a man sitting in an office environment, holding some papers and looking at the other person in the conversation. In the audio, the character's tone is calm and reasonable. In the text, the subtitle says, ""You go first like this."" This sentence reflects an acknowledgment of turn-taking in conversation and implies consideration rather than insistence.Based on the video clue of the man's relaxed posture, controlled hand movements, and direct gaze towards the other person, it can be inferred that the man's emotional state is tense and guarded. Additionally, the calm and reasonable tone of the character in the audio also supports this inference. Therefore, this sentence is likely the man's courteous response to the other person, indicating that he is willing to yield or allow them to speak or act first, without insisting on his own turn.",4,it can be inferred that the man's emotional state is composed and open,it can be inferred that the man's emotional state is tense and guarded,global,qwen3_generated,144,144,0,0,0.9560439560439561,0.9805714285714285,emotion_flip,True,True,True,5,True
samplenew3_00053011,train,evidence_contradiction,"In the video, the screen shows a man sitting in an office environment, holding some papers and looking at the other person in the conversation. In the audio, the character's tone is calm and reasonable. In the text, the subtitle says, ""You go first like this."" This sentence reflects an acknowledgment of turn-taking in conversation and implies consideration rather than insistence.Based on the video clue of the man's relaxed posture, controlled hand movements, and direct gaze towards the other person, it can be inferred that the man's emotional state is composed and open. Additionally, the calm and reasonable tone of the character in the audio also supports this inference. Therefore, this sentence is likely the man's courteous response to the other person, indicating that he is willing to yield or allow them to speak or act first, without insisting on his own turn.","In the video, the screen shows a man sitting in an office environment, holding some papers and looking at the other person in the conversation. In the audio, the character's tone is agitated and abrupt. In the text, the subtitle says, ""You go first like this."" This sentence reflects an acknowledgment of turn-taking in conversation and implies consideration rather than insistence.Based on the video clue of the man's relaxed posture, controlled hand movements, and direct gaze towards the other person, it can be inferred that the man's emotional state is composed and open. Additionally, the calm and reasonable tone of the character in the audio also supports this inference. Therefore, this sentence is likely the man's courteous response to the other person, indicating that he is willing to yield or allow them to speak or act first, without insisting on his own turn.",2,the character's tone is calm and reasonable,the character's tone is agitated and abrupt,audio,qwen3_generated,144,144,0,0,0.978021978021978,0.9805714285714285,evidence_contradiction,True,True,True,5,True
samplenew3_00053011,train,modality_omission,"In the video, the screen shows a man sitting in an office environment, holding some papers and looking at the other person in the conversation. In the audio, the character's tone is calm and reasonable. In the text, the subtitle says, ""You go first like this."" This sentence reflects an acknowledgment of turn-taking in conversation and implies consideration rather than insistence.Based on the video clue of the man's relaxed posture, controlled hand movements, and direct gaze towards the other person, it can be inferred that the man's emotional state is composed and open. Additionally, the calm and reasonable tone of the character in the audio also supports this inference. Therefore, this sentence is likely the man's courteous response to the other person, indicating that he is willing to yield or allow them to speak or act first, without insisting on his own turn.","In the video, the screen shows a man sitting in an office environment, holding some papers and looking at the other person in the conversation. In the text, the subtitle says, ""You go first like this."" This sentence reflects an acknowledgment of turn-taking in conversation and implies consideration rather than insistence.Based on the video clue of the man's relaxed posture, controlled hand movements, and direct gaze towards the other person, it can be inferred that the man's emotional state is composed and open. Additionally, the calm and reasonable tone of the character in the audio also supports this inference. Therefore, this sentence is likely the man's courteous response to the other person, indicating that he is willing to yield or allow them to speak or act first, without insisting on his own turn.",2,"In the audio, the character's tone is calm and reasonable.",,audio,qwen3_generated,144,134,-10,1,0.9887640449438202,0.9651094027202839,modality_omission,True,True,True,4,True
samplenew3_00053154,train,evidence_contradiction,"In the video, the speech content reveals the man asking, Does this plan for the allied forces to destroy Qin still have any value? This rhetorical question directly signals his internal conflict about the strategic viability of a critical plan. Based on his facial expression-furrowed brows, downward-turned mouth corners, and burdened gaze-we infer he is experiencing deep contemplation paired with emotional heaviness, as these cues align with cognitive strain and unresolved doubt. His body language further reinforces this interpretation: leaning over a desk in a dimly lit room conveys physical and mental exhaustion, while the somber environment mirrors his internal state of uncertainty. The vocal tone described-low, slow, and weary, with a questioning inflection-adds auditory weight to his emotional struggle, suggesting he is grappling with the moral or practical implications of the plan's failure. This combination of furrowed brows, slowed speech, and dim lighting collectively indicates a state of anxious deliberation, contrasting with mere sadness or anger but aligning with the broader emotional context of strategic doubt depicted across modalities. Therefore, the utterance reflects a worried emotional state rooted in concerned contemplation, aligning with the character's overall portrayal of grappling with high-stakes uncertainty.","In the video, the speech content reveals the man asking, Does this plan for the allied forces to destroy Qin still have any value? This rhetorical question directly signals his internal conflict about the strategic viability of a critical plan. Based on his facial expression-furrowed brows, downward-turned mouth corners, and burdened gaze-we infer he is experiencing deep contemplation paired with emotional heaviness, as these cues align with cognitive strain and unresolved doubt. His body language further reinforces this interpretation: leaning over a desk in a dimly lit room conveys physical and mental exhaustion, while the somber environment mirrors his internal state of uncertainty. The vocal tone described-loud, fast, and energetic, with a confident inflection-adds auditory weight to his emotional struggle, suggesting he is grappling with the moral or practical implications of the plan's failure. This combination of furrowed brows, slowed speech, and dim lighting collectively indicates a state of anxious deliberation, contrasting with mere sadness or anger but aligning with the broader emotional context of strategic doubt depicted across modalities. Therefore, the utterance reflects a worried emotional state rooted in concerned contemplation, aligning with the character's overall portrayal of grappling with high-stakes uncertainty.",S5,"low, slow, and weary, with a questioning inflection","loud, fast, and energetic, with a confident inflection",audio,qwen3_generated,193,193,0,0,0.9411764705882353,0.9708594614533382,evidence_contradiction,True,True,True,5,True
samplenew3_00053207,train,emotion_flip,"In the video, the character is in an outdoor park setting with greenery and blurred figures in the background, suggesting a calm and peaceful environment. Their facial expression shows furrowed eyebrows, widened eyes, and a slightly open mouth, indicating a mix of concern, seriousness, and mild surprise. Their body language reveals a relaxed seated posture on a bench, with the woman facing the camera and the man looking at her attentively. Initially, the woman's expression is more animated with furrowed brows and widened eyes, showing surprise and confusion, then it transitions to a calmer, more pensive look with a furrowed brow but no raised eyebrows or smiling, and finally settles into a serious and composed expression.In the audio, the character's voice demonstrates a serious and slightly concerned tone. The woman's voice is sharp and lively at times, with noticeable emphasis on certain words, suggesting a competitive or challenging tone. The vocal tone shifts from a more expressive and lively tone to a calmer and more controlled one. Background audio includes ambient park sounds such as distant chatter and rustling leaves, which contribute to a relaxed yet emotionally charged atmosphere.The subtitle reads: ""I have a younger and more charming one."" The choice of words ""younger"" and ""more charming"" and the sentence structure (a direct statement) suggest a comparison with an implied sense of competition or assertion. The semantic content indicates a potentially negative or critical tone, possibly reflecting jealousy, insecurity, or dissatisfaction.At the beginning, the character exhibits surprise and confusion. As the scene progresses, the expression becomes more serious and composed, with a subtle undercurrent of concern or contemplation. By the end, the emotional state is neutral yet thoughtful, showing a controlled and measured response. This emotional trajectory shows a shift from initial emotional reactivity to a more restrained and calm demeanor.Combining the visual cues (furrowed brows, widened eyes, and attentive posture), auditory signals (serious and slightly concerned tone, with a shift to a more controlled delivery), and textual information (competitive statement with implied criticism), along with the temporal progression (from surprise to calmness), we can conclude that the character experiences neutral emotions with moderate intensity. The woman's facial expression and the competitive nature of the statement particularly support this interpretation. There is also a subtle indication of mild dissatisfaction or insecurity, suggesting a complex emotional state beneath the surface calm.","In the video, the character is in an outdoor park setting with greenery and blurred figures in the background, suggesting a calm and peaceful environment. Their facial expression shows furrowed eyebrows, widened eyes, and a slightly open mouth, indicating a mix of concern, seriousness, and mild surprise. Their body language reveals a relaxed seated posture on a bench, with the woman facing the camera and the man looking at her attentively. Initially, the woman's expression is more animated with furrowed brows and widened eyes, showing surprise and confusion, then it transitions to a calmer, more pensive look with a furrowed brow but no raised eyebrows or smiling, and finally settles into a serious and composed expression.In the audio, the character's voice demonstrates a serious and slightly concerned tone. The woman's voice is sharp and lively at times, with noticeable emphasis on certain words, suggesting a competitive or challenging tone. The vocal tone shifts from a more expressive and lively tone to a calmer and more controlled one. Background audio includes ambient park sounds such as distant chatter and rustling leaves, which contribute to a relaxed yet emotionally charged atmosphere.The subtitle reads: ""I have a younger and more charming one."" The choice of words ""younger"" and ""more charming"" and the sentence structure (a direct statement) suggest a comparison with an implied sense of competition or assertion. The semantic content indicates a potentially negative or critical tone, possibly reflecting jealousy, insecurity, or dissatisfaction.At the beginning, the character exhibits surprise and confusion. As the scene progresses, the expression becomes more serious and composed, with a subtle undercurrent of concern or contemplation. By the end, the emotional state is neutral yet thoughtful, showing a controlled and measured response. This emotional trajectory shows a shift from initial emotional reactivity to a more restrained and calm demeanor.Combining the visual cues (furrowed brows, widened eyes, and attentive posture), auditory signals (serious and slightly concerned tone, with a shift to a more controlled delivery), and textual information (competitive statement with implied criticism), along with the temporal progression (from surprise to calmness), we can conclude that the character experiences intense anger with moderate intensity. The woman's facial expression and the competitive nature of the statement particularly support this interpretation. There is also a subtle indication of mild dissatisfaction or insecurity, suggesting a complex emotional state beneath the surface calm.",S12,we can conclude that the character experiences neutral emotions with moderate intensity.,we can conclude that the character experiences intense anger with moderate intensity.,global,qwen3_generated,394,394,0,0,0.985,0.994514847739739,emotion_flip,True,True,True,5,True
